order_id,customer_id,product_id,order_date,quantity,unit_price,total_amount,status,payment_method,region
ORD002716,C00886,P0107,2025-09-18,7,860.67,6024.69,pending,upi,Central
ORD001080,C00120,P0093,2025-06-28,8,795.74,6365.92,cancelled,credit_card,East
ORD002420,C00983,P0016,2025-04-20,9,564.77,5082.93,cancelled,upi,Central
ORD001585,C00871,P0054,05/02/2026,10,264.04,2640.4,COMPLETED,credit_card,South
ORD000234,C00394,P0271,2025-09-07,2,714.22,1428.44,COMPLETED,credit_card,South
ORD003102,C01437,P0016,2025-09-01,2,564.77,1129.54,Cancelled,cod,North
ORD001069,C00733,P0128,2025-07-25,10,$560.46,5604.6,COMPLETED,upi,North
ORD001642,C00369,P0150,2026-03-16,10,402.35,4023.5,Cancelled,credit_card,West
ORD001269,C00470,P0205,2025-09-21,10,441.15,4411.5,completed,paypal,East
ORD000736,C01488,P0278,2025-05-21,7,883.59,6185.13,Pending,paypal,Central
ORD000693,C00979,P0035,2026-03-20,9,$261.56,2354.04,cancelled,upi,East
ORD001120,C00803,P0016,2025-09-27,3,564.77,1694.31,Pending,cod,North
ORD000034,C00501,P0177,2025-08-05,9,$605.24,5447.16,COMPLETED,cod,South
ORD001434,C00426,P0300,2025-07-17,4,202.15,808.6,cancelled,paypal,Central
ORD001935,C01371,P0238,27/01/2026,1,131.41,131.41,cancelled,credit_card,East
ORD003802,C01388,P0014,2026-03-17,6,932.58,5595.48,completed,credit_card,North
ORD000614,C00286,P0013,2026-01-23,6,333.11,1998.66,Completed,credit_card,West
ORD001541,C00215,P0024,2026-02-22,7,$710.83,4975.81,Completed,cod,North
ORD001362,C00123,P0032,2025-05-25,8,96.84,774.72,pending,upi,South
ORD002058,C01420,P0186,2025-05-07,5,243.37,,completed,paypal,West
ORD003998,C01293,P0293,06/12/2025,4,$334.99,1339.96,COMPLETED,credit_card,North
ORD001341,C00291,P0043,18/07/2025,10,104.04,1040.4,COMPLETED,debit_card,Central
ORD000204,C01353,P0181,01/05/2025,1,$660.94,660.94,Cancelled,cod,Central
ORD001709,C00328,P0153,23/04/2025,3,$362.73,1088.19,cancelled,debit_card,North
ORD001791,C00207,P0067,2025-12-08,3,1100.45,3301.35,Pending,credit_card,North
ORD003937,C01463,P0241,20/04/2025,5,754.86,,pending,upi,Central
ORD001986,C01181,P0055,2025-11-27,4,1106.64,4426.56,pending,cod,West
ORD002026,C00759,P0288,09/07/2025,7,65.52,,Cancelled,debit_card,South
ORD003100,C01315,P0230,2025-06-02,9,67.8,610.2,Pending,upi,East
ORD001123,C01041,P0016,2025-10-24,10,564.77,5647.7,pending,upi,North
ORD002879,C01201,P0086,2025-07-12,6,504.35,3026.1,completed,credit_card,North
ORD003329,C00704,P0054,22/03/2026,2,264.04,528.08,Completed,paypal,West
ORD002460,C00022,P0167,2025-07-19,1,$674.62,674.62,Pending,credit_card,North
ORD001664,C00987,P0258,27/09/2025,7,204.35,1430.45,cancelled,paypal,North
ORD001974,C01384,P0145,19/06/2025,3,$627.0,1881.0,COMPLETED,paypal,Central
ORD000619,C01013,P0266,2025-11-05,4,$619.03,2476.12,COMPLETED,paypal,East
ORD000239,C01441,P0200,24/08/2025,6,666.09,3996.54,completed,cod,Central
ORD003962,C00314,P0293,20/03/2026,9,334.99,3014.91,pending,upi,Central
ORD002569,C00642,P0096,2026-03-10,3,225.38,676.14,Completed,cod,East
ORD003776,C00315,P0112,2025-06-15,6,747.92,4487.52,Pending,paypal,South
ORD001344,C01369,P0238,2025-12-05,3,$131.41,394.23,Completed,debit_card,North
ORD003831,C00322,P0205,2025-08-29,10,441.15,4411.5,cancelled,credit_card,North
ORD000461,C01178,P0206,04/02/2026,5,94.05,,COMPLETED,paypal,West
ORD002899,C00251,P0266,2026-03-25,7,619.03,4333.21,Pending,credit_card,East
ORD000287,C00978,P0149,2025-12-11,3,139.4,418.2,Cancelled,cod,North
ORD003412,C01012,P0198,21/09/2025,1,639.31,639.31,Pending,credit_card,North
ORD003058,C00677,P0168,2025-05-16,7,869.48,6086.36,Completed,credit_card,South
ORD001294,C00565,P0133,2026-03-02,10,1119.18,11191.8,pending,paypal,North
ORD000340,C00338,P0074,2025-12-17,8,743.89,5951.12,completed,debit_card,Central
ORD000216,C00458,P0070,2026-03-05,3,260.31,780.93,completed,upi,Central
ORD001389,C00436,P0001,2025-07-02,1,564.94,564.94,pending,credit_card,Central
ORD001241,C00846,P0291,2025-12-19,4,256.19,1024.76,cancelled,credit_card,North
ORD000134,C00878,P0235,26/04/2025,6,96.65,579.9,pending,paypal,West
ORD000127,C01263,P0297,2025-06-13,3,475.01,1425.03,cancelled,paypal,North
ORD002914,C00561,P0076,2025-06-18,3,651.56,1954.68,cancelled,upi,North
ORD002282,C01361,P0082,23/10/2025,5,495.41,2477.05,COMPLETED,upi,Central
ORD000263,C00512,P0044,14/01/2026,9,524.08,,Completed,paypal,East
ORD003207,C00897,P0244,2026-04-04,6,510.47,3062.82,cancelled,credit_card,South
ORD001930,C00598,P0127,11/09/2025,3,525.09,1575.27,Pending,paypal,East
ORD001134,C00603,P0104,21/03/2026,9,894.0,8046.0,Pending,upi,South
ORD000170,C01012,P0161,26/09/2025,10,187.99,1879.9,pending,credit_card,East
ORD003985,C00219,P0191,15/10/2025,10,1005.4,10054.0,Completed,paypal,Central
ORD002223,C01337,P0001,21/02/2026,6,564.94,3389.64,completed,credit_card,West
ORD003336,C01401,P0202,17/09/2025,9,407.46,3667.14,Cancelled,credit_card,West
ORD001023,C01210,P0219,2025-09-24,1,$186.1,186.1,Pending,credit_card,East
ORD001110,C01465,P0036,2025-10-16,7,227.37,1591.59,completed,upi,East
ORD000349,C00356,P0252,2025-10-13,8,219.07,1752.56,completed,credit_card,East
ORD001283,C00983,P0146,2025-11-19,1,$631.92,631.92,Pending,upi,West
ORD002664,C00686,P0018,2026-04-06,7,425.15,2976.05,Cancelled,debit_card,North
ORD000701,C00516,P0033,2025-12-03,5,358.31,1791.55,COMPLETED,paypal,East
ORD000218,C00971,P0054,2026-03-23,1,264.04,,completed,paypal,West
ORD001651,C00452,P0298,2025-10-10,8,366.89,2935.12,Completed,upi,West
ORD003619,C00415,P0204,02/11/2025,4,681.48,2725.92,completed,upi,South
ORD003945,C00863,P0063,29/08/2025,5,38.35,191.75,cancelled,credit_card,North
ORD002837,C01432,P0242,28/03/2026,1,166.1,166.1,cancelled,debit_card,East
ORD001106,C01104,P0285,2026-03-07,7,442.94,3100.58,Completed,credit_card,Central
ORD001371,C00957,P0066,2025-12-26,10,1059.0,10590.0,Pending,credit_card,East
ORD001562,C00870,P0300,2025-07-26,2,202.15,404.3,cancelled,credit_card,South
ORD002148,C00147,P0089,2025-04-25,1,282.31,282.31,Completed,upi,North
ORD003918,C01499,P0028,17/11/2025,4,1010.62,4042.48,completed,debit_card,East
ORD000317,C01479,P0259,21/10/2025,7,802.93,5620.51,COMPLETED,credit_card,Central
ORD001704,C00196,P0127,13/08/2025,6,525.09,3150.54,Cancelled,cod,North
ORD000001,C01436,P0100,2026-01-15,9,$233.43,2100.87,Pending,credit_card,East
ORD003766,C00559,P0094,2025-07-09,3,202.8,608.4,cancelled,paypal,Central
ORD001070,C00437,P0120,2025-08-10,8,769.46,6155.68,COMPLETED,credit_card,East
ORD002775,C00666,P0269,2026-01-04,9,$340.01,3060.09,Completed,paypal,East
ORD002974,C01281,P0106,2025-11-13,3,178.37,,Pending,upi,Central
ORD000653,C00936,P0135,05/07/2025,4,587.56,2350.24,Cancelled,credit_card,West
ORD000648,C01475,P0256,2026-02-04,7,437.26,3060.82,Cancelled,debit_card,West
ORD003326,C01115,P0046,2025-05-17,4,478.19,1912.76,Cancelled,credit_card,North
ORD002476,C00141,P0131,2026-01-03,10,908.02,9080.2,pending,paypal,East
ORD000315,C00322,P0022,2025-12-18,5,828.39,4141.95,COMPLETED,credit_card,East
ORD003967,C01235,P0171,2025-10-10,3,$372.86,1118.58,COMPLETED,debit_card,South
ORD001695,C00567,P0190,2026-04-10,7,237.92,1665.44,COMPLETED,upi,North
ORD000704,C01408,P0098,2025-05-17,6,393.96,2363.76,pending,cod,Central
ORD002318,C01163,P0025,2026-02-21,9,428.61,3857.49,completed,cod,North
ORD001186,C00547,P0257,2025-09-25,3,85.67,257.01,Pending,paypal,East
ORD003873,C00582,P0134,2026-02-23,6,327.86,1967.16,Pending,upi,Central
ORD003491,C00157,P0209,2026-02-18,2,734.66,1469.32,pending,debit_card,Central
ORD000024,C00253,P0054,2026-03-07,3,264.04,792.12,Cancelled,upi,North
ORD003325,C01197,P0104,24/10/2025,1,894.0,894.0,COMPLETED,credit_card,South
ORD000182,C00547,P0096,2025-10-24,1,225.38,225.38,completed,cod,North
ORD002700,C00852,P0110,2025-12-16,1,844.09,844.09,cancelled,upi,East
ORD003367,C00593,P0124,2025-11-03,5,656.86,3284.3,cancelled,paypal,West
ORD003992,C01212,P0247,2025-11-03,9,201.06,1809.54,cancelled,paypal,South
ORD003900,C01013,P0160,2026-04-09,9,$401.92,3617.28,Completed,credit_card,Central
ORD000967,C00670,P0056,30/10/2025,6,622.25,3733.5,Pending,debit_card,West
ORD003732,C01181,P0103,2025-10-07,4,833.31,3333.24,Completed,paypal,East
ORD001857,C00359,P0117,17/06/2025,5,419.86,2099.3,completed,cod,East
ORD000873,C00470,P0207,2025-07-15,6,459.21,2755.26,Cancelled,credit_card,North
ORD001824,C01058,P0150,25/09/2025,4,402.35,1609.4,completed,upi,West
ORD002869,C00324,P0203,14/09/2025,6,88.18,529.08,Pending,cod,West
ORD002891,C01331,P0017,2025-05-03,4,206.99,827.96,Cancelled,paypal,North
ORD000425,C00705,P0088,2025-10-19,3,424.23,1272.69,pending,upi,South
ORD000758,C00497,P0042,2025-04-16,3,159.91,479.73,Cancelled,paypal,North
ORD000028,C01163,P0194,12/10/2025,5,727.7,3638.5,cancelled,debit_card,Central
ORD000956,C00768,P0176,28/09/2025,5,628.39,3141.95,Pending,upi,South
ORD002047,C01156,P0275,10/06/2025,8,568.5,,pending,debit_card,Central
ORD000114,C00082,P0250,2025-08-17,6,1069.82,6418.92,cancelled,debit_card,West
ORD001700,C00388,P0091,2025-09-03,6,672.16,4032.96,Pending,debit_card,Central
ORD001473,C00021,P0016,2026-02-07,6,564.77,,completed,upi,South
ORD001848,C00990,P0158,2025-06-14,1,370.27,370.27,COMPLETED,paypal,North
ORD000378,C01340,P0197,2026-01-31,3,535.62,1606.86,Cancelled,upi,North
ORD000781,C00972,P0033,2025-06-10,7,358.31,2508.17,COMPLETED,paypal,Central
ORD002324,C00129,P0294,2025-05-09,2,$274.02,548.04,Completed,upi,West
ORD001128,C00407,P0002,2025-11-27,1,83.98,83.98,completed,paypal,East
ORD001889,C00828,P0007,28/11/2025,1,$869.19,869.19,Pending,upi,East
ORD002839,C01054,P0276,2025-09-04,4,139.31,557.24,completed,debit_card,East
ORD003928,C00886,P0242,2025-05-30,4,166.1,664.4,completed,debit_card,South
ORD000269,C01134,P0022,20/06/2025,4,828.39,3313.56,Completed,credit_card,East
ORD002933,C00642,P0242,20/03/2026,4,166.1,664.4,pending,cod,East
ORD002857,C00420,P0237,15/06/2025,3,307.35,922.05,Pending,upi,East
ORD002966,C01237,P0300,14/12/2025,1,202.15,202.15,pending,credit_card,West
ORD003587,C00116,P0213,2025-10-17,6,637.63,3825.78,pending,credit_card,Central
ORD002845,C00438,P0285,11/01/2026,10,442.94,4429.4,Pending,upi,Central
ORD000236,C00425,P0098,2025-08-05,10,393.96,3939.6,Pending,debit_card,North
ORD001955,C00066,P0153,21/05/2025,1,$362.73,362.73,Completed,upi,Central
ORD000897,C00870,P0249,2025-11-26,9,$94.39,849.51,Pending,paypal,East
ORD000376,C01247,P0114,2025-11-03,3,686.68,2060.04,Cancelled,credit_card,Central
ORD000923,C00907,P0226,10/08/2025,10,$114.26,1142.6,pending,debit_card,West
ORD003321,C01277,P0294,2026-03-01,9,274.02,2466.18,Pending,upi,South
ORD003268,C01466,P0069,2025-07-25,8,176.96,1415.68,cancelled,cod,South
ORD001513,C00709,P0168,06/03/2026,10,869.48,8694.8,completed,credit_card,North
ORD001238,C00280,P0142,2026-01-25,4,790.62,3162.48,Completed,debit_card,West
ORD003362,C00339,P0077,2025-12-04,8,589.91,4719.28,pending,cod,North
ORD001325,C00696,P0076,2025-11-30,9,$651.56,5864.04,Pending,credit_card,Central
ORD002947,C00453,P0010,2025-06-01,7,996.6,6976.2,Completed,upi,North
ORD000467,C00916,P0026,2025-08-02,8,553.27,4426.16,Cancelled,credit_card,North
ORD000125,C00407,P0085,2025-05-26,6,300.11,1800.66,Cancelled,debit_card,West
ORD000326,C00012,P0209,2026-02-16,5,734.66,3673.3,Pending,upi,East
ORD002711,C00059,P0268,2026-02-11,3,526.9,1580.7,Completed,debit_card,North
ORD000259,C01247,P0014,2025-06-11,6,932.58,5595.48,Pending,debit_card,North
ORD000857,C01473,P0014,2025-05-11,3,932.58,2797.74,Cancelled,cod,East
ORD001516,C01163,P0066,21/11/2025,7,$1059.0,,Completed,cod,East
ORD000859,C01006,P0148,2025-06-02,9,$775.18,6976.62,Cancelled,paypal,Central
ORD002386,C00754,P0102,23/09/2025,9,200.7,1806.3,cancelled,cod,North
ORD000324,C00290,P0043,2026-01-16,7,104.04,728.28,Pending,debit_card,North
ORD000123,C00291,P0043,31/12/2025,2,$104.04,208.08,pending,upi,Central
ORD001302,C00236,P0070,2025-06-12,4,260.31,1041.24,Cancelled,paypal,Central
ORD001465,C00761,P0139,2025-06-26,4,152.31,,pending,cod,East
ORD000910,C01332,P0186,2025-09-10,4,243.37,973.48,Pending,credit_card,East
ORD001621,C00881,P0286,27/09/2025,6,112.1,672.6,COMPLETED,paypal,West
ORD002541,C00767,P0176,10/02/2026,3,628.39,1885.17,cancelled,credit_card,South
ORD001193,C00519,P0262,26/08/2025,4,410.71,1642.84,pending,upi,West
ORD003816,C00133,P0200,24/01/2026,7,666.09,4662.63,pending,paypal,West
ORD002168,C00997,P0113,2025-10-05,10,72.17,721.7,cancelled,credit_card,East
ORD001794,C00354,P0154,2025-12-03,3,54.38,163.14,cancelled,upi,North
ORD001493,C01033,P0021,03/11/2025,3,657.24,1971.72,Completed,paypal,West
ORD001730,C00489,P0021,2025-07-31,9,657.24,5915.16,cancelled,paypal,North
ORD003934,C00822,P0060,2025-09-09,9,$522.45,4702.05,Completed,credit_card,North
ORD000231,C01254,P0032,17/04/2025,5,96.84,,Cancelled,paypal,Central
ORD001870,C00453,P0284,2025-10-28,7,661.6,,pending,upi,Central
ORD001018,C01466,P0110,2025-06-22,10,$844.09,8440.9,pending,credit_card,North
ORD002820,C00029,P0001,2026-04-03,4,564.94,,Cancelled,cod,North
ORD003223,C00857,P0268,2026-01-02,5,$526.9,2634.5,Cancelled,paypal,East
ORD001022,C01014,P0286,19/03/2026,5,112.1,,cancelled,credit_card,West
ORD001147,C01455,P0001,19/10/2025,10,564.94,,pending,debit_card,East
ORD003177,C01334,P0282,2026-01-03,7,837.49,5862.43,completed,paypal,South
ORD002438,C00317,P0288,2025-07-26,9,65.52,589.68,cancelled,debit_card,Central
ORD003995,C00186,P0120,2025-09-05,2,769.46,1538.92,cancelled,credit_card,North
ORD000283,C00248,P0086,14/01/2026,7,504.35,3530.45,cancelled,credit_card,South
ORD002322,C01260,P0021,2026-03-03,7,657.24,4600.68,pending,debit_card,West
ORD000419,C00199,P0136,2025-06-21,6,$850.53,5103.18,pending,debit_card,East
ORD001885,C00986,P0222,2025-05-03,9,568.49,5116.41,completed,upi,Central
ORD000033,C00831,P0064,2025-06-28,1,43.04,43.04,cancelled,upi,Central
ORD002886,C00036,P0188,2026-04-10,8,784.74,6277.92,completed,debit_card,Central
ORD000318,C00398,P0201,2025-11-28,10,85.13,851.3,cancelled,credit_card,East
ORD001081,C00145,P0059,13/06/2025,8,586.68,,Cancelled,cod,Central
ORD000083,C01392,P0093,21/01/2026,7,795.74,5570.18,Cancelled,paypal,East
ORD001171,C01443,P0152,2025-11-06,8,$731.59,5852.72,COMPLETED,credit_card,West
ORD003714,C00619,P0230,2025-05-05,9,67.8,610.2,Cancelled,credit_card,South
ORD000577,C00950,P0199,2026-03-05,6,766.28,4597.68,Pending,debit_card,South
ORD000206,C00970,P0017,06/01/2026,6,206.99,1241.94,pending,credit_card,East
ORD002105,C00853,P0082,31/05/2025,8,495.41,3963.28,Pending,paypal,South
ORD002727,C01196,P0185,2025-10-18,7,874.59,6122.13,cancelled,upi,South
ORD000305,C00449,P0050,2025-07-31,2,685.4,1370.8,pending,upi,East
ORD000903,C01278,P0294,2025-11-18,7,274.02,1918.14,Cancelled,paypal,Central
ORD001991,C00789,P0043,2026-01-09,8,104.04,832.32,Completed,paypal,West
ORD001298,C00126,P0067,14/05/2025,3,1100.45,,Completed,paypal,Central
ORD003047,C00757,P0056,22/05/2025,4,$622.25,2489.0,completed,cod,South
ORD000411,C00396,P0262,2026-01-15,3,410.71,1232.13,pending,debit_card,East
ORD001154,C00381,P0162,30/07/2025,7,38.95,272.65,COMPLETED,upi,North
ORD003443,C00504,P0100,2025-07-16,5,$233.43,1167.15,COMPLETED,credit_card,East
ORD000749,C00403,P0073,2025-04-30,2,634.37,1268.74,completed,paypal,North
ORD001285,C00634,P0231,2026-04-03,2,84.77,169.54,pending,credit_card,East
ORD001561,C00243,P0009,2026-02-17,5,129.27,646.35,COMPLETED,upi,Central
ORD003254,C00814,P0074,2025-06-30,3,743.89,2231.67,cancelled,upi,East
ORD002542,C00738,P0120,2026-01-01,4,769.46,3077.84,Completed,cod,Central
ORD001545,C00966,P0002,2025-11-21,3,83.98,,COMPLETED,upi,North
ORD002445,C01323,P0121,2025-05-22,7,249.96,1749.72,Cancelled,paypal,East
ORD000678,C00911,P0260,2025-09-30,2,872.26,1744.52,pending,cod,North
ORD003702,C00023,P0226,2026-02-04,6,114.26,,COMPLETED,cod,East
ORD002888,C00544,P0289,2025-06-16,1,549.29,549.29,pending,credit_card,West
ORD001555,C00020,P0246,16/12/2025,4,$14.02,56.08,Cancelled,cod,East
ORD001815,C01174,P0115,2025-07-15,5,557.4,2787.0,cancelled,cod,North
ORD000074,C00143,P0097,24/02/2026,3,251.14,753.42,pending,credit_card,Central
ORD001207,C01100,P0151,2025-06-26,3,465.51,1396.53,cancelled,debit_card,North
ORD000214,C00554,P0029,2026-02-17,2,$806.04,1612.08,pending,paypal,North
ORD000342,C01447,P0198,2026-01-07,8,639.31,5114.48,completed,cod,South
ORD002526,C00557,P0200,2025-09-21,6,666.09,3996.54,Completed,upi,Central
ORD001572,C00279,P0129,2025-12-28,1,954.55,954.55,COMPLETED,upi,North
ORD002206,C00984,P0124,2025-12-13,7,656.86,4598.02,pending,cod,South
ORD003230,C00216,P0063,15/09/2025,4,38.35,153.4,Completed,debit_card,South
ORD003631,C00314,P0141,2026-04-04,4,659.11,2636.44,cancelled,paypal,North
ORD001054,C01170,P0120,2026-01-21,8,769.46,6155.68,Pending,debit_card,North
ORD001967,C00002,P0295,2026-02-21,7,800.41,5602.87,cancelled,paypal,East
ORD001998,C00687,P0105,17/03/2026,4,$129.92,519.68,Pending,paypal,Central
ORD002075,C01382,P0071,2025-04-17,7,237.4,1661.8,Cancelled,cod,East
ORD000679,C01200,P0130,2025-10-08,2,235.12,470.24,Completed,debit_card,North
ORD001813,C00743,P0108,2025-06-09,7,27.74,194.18,completed,upi,South
ORD003940,C00793,P0015,07/07/2025,2,261.81,523.62,cancelled,debit_card,West
ORD003345,C01084,P0145,30/03/2026,5,627.0,,Completed,paypal,North
ORD000703,C01225,P0136,2025-10-29,7,$850.53,5953.71,Cancelled,debit_card,East
ORD003283,C01052,P0228,2026-02-03,9,279.16,2512.44,Cancelled,upi,East
ORD003428,C01353,P0230,22/06/2025,10,67.8,678.0,completed,debit_card,Central
ORD002436,C01272,P0052,23/07/2025,8,19.29,154.32,Pending,upi,West
ORD001100,C00755,P0087,2025-06-23,5,$229.39,1146.95,cancelled,cod,South
ORD002333,C01193,P0164,2025-11-21,1,967.51,967.51,Pending,paypal,South
ORD002157,C00291,P0242,2025-11-01,10,166.1,1661.0,Pending,debit_card,West
ORD002728,C00801,P0271,2026-03-12,6,$714.22,4285.32,Completed,cod,East
ORD002090,C01130,P0248,14/07/2025,10,$130.48,1304.8,Pending,paypal,West
ORD003648,C00527,P0148,2025-11-11,8,775.18,6201.44,completed,upi,North
ORD000986,C00418,P0082,2025-12-15,9,$495.41,4458.69,pending,upi,Central
ORD002414,C01450,P0133,2025-04-28,4,$1119.18,4476.72,cancelled,debit_card,South
ORD001997,C00980,P0201,2025-06-01,9,85.13,766.17,Cancelled,upi,West
ORD002898,C00335,P0177,21/08/2025,2,605.24,1210.48,Cancelled,upi,North
ORD003123,C00297,P0180,2025-12-20,1,467.58,,pending,paypal,West
ORD001890,C01425,P0172,2025-06-11,1,450.0,450.0,Completed,credit_card,North
ORD003796,C00400,P0224,2025-10-24,1,$229.05,229.05,Cancelled,debit_card,Central
ORD002288,C00251,P0238,2025-11-23,3,$131.41,394.23,cancelled,credit_card,East
ORD001617,C00535,P0072,2025-05-16,8,$755.82,6046.56,Completed,debit_card,South
ORD000589,C00350,P0245,2025-04-21,1,508.3,508.3,pending,cod,Central
ORD001909,C00460,P0281,30/03/2026,6,44.57,267.42,Pending,paypal,Central
ORD002831,C00466,P0196,04/03/2026,6,628.17,3769.02,COMPLETED,paypal,West
ORD001008,C00011,P0101,2025-08-03,10,584.92,5849.2,Pending,upi,North
ORD002094,C00290,P0009,24/11/2025,10,$129.27,1292.7,COMPLETED,paypal,North
ORD002880,C00378,P0036,2025-05-01,5,227.37,1136.85,Pending,credit_card,East
ORD003171,C00154,P0069,2025-06-07,1,176.96,176.96,Cancelled,credit_card,North
ORD003425,C00621,P0092,2025-10-24,1,$833.35,833.35,cancelled,paypal,West
ORD001251,C01084,P0204,2026-03-24,2,$681.48,,completed,debit_card,West
ORD002596,C00675,P0052,2025-05-03,2,19.29,38.58,pending,debit_card,Central
ORD002682,C00704,P0164,2026-03-11,8,967.51,7740.08,Pending,credit_card,East
ORD003955,C01425,P0055,2025-07-24,6,1106.64,6639.84,pending,paypal,West
ORD000597,C00752,P0172,2025-08-01,9,450.0,4050.0,Completed,debit_card,East
ORD003538,C01423,P0156,01/12/2025,7,411.35,2879.45,cancelled,debit_card,East
ORD002529,C01260,P0202,22/05/2025,5,407.46,2037.3,Completed,credit_card,North
ORD001286,C00068,P0170,2025-11-07,1,447.78,447.78,pending,debit_card,North
ORD001739,C00643,P0010,2025-11-20,4,996.6,,pending,paypal,East
ORD000647,C00445,P0130,02/10/2025,9,$235.12,2116.08,Cancelled,paypal,South
ORD000811,C01398,P0087,05/08/2025,9,229.39,2064.51,Completed,cod,South
ORD003515,C00925,P0193,2026-01-30,1,506.52,506.52,pending,upi,South
ORD002482,C01035,P0013,2026-02-03,1,333.11,333.11,completed,paypal,West
ORD003737,C01301,P0174,2025-08-25,8,658.31,5266.48,completed,debit_card,South
ORD001466,C01300,P0051,25/12/2025,3,416.53,1249.59,completed,cod,Central
ORD000649,C01149,P0246,18/01/2026,10,14.02,140.2,COMPLETED,credit_card,Central
ORD001643,C00697,P0168,2025-06-16,2,869.48,1738.96,Cancelled,upi,Central
ORD000306,C01357,P0127,31/07/2025,7,525.09,3675.63,completed,paypal,West
ORD003335,C00870,P0136,2025-11-02,10,850.53,8505.3,COMPLETED,cod,South
ORD000838,C00678,P0211,10/07/2025,2,919.95,1839.9,Completed,credit_card,West
ORD002358,C01066,P0138,19/05/2025,1,708.93,708.93,cancelled,credit_card,North
ORD001860,C00581,P0279,2026-04-07,2,879.13,1758.26,Pending,credit_card,West
ORD002983,C00645,P0204,2025-05-01,4,681.48,2725.92,COMPLETED,upi,East
ORD003248,C00109,P0145,2025-05-10,1,627.0,627.0,Pending,debit_card,West
ORD003994,C00914,P0018,2025-07-02,1,425.15,425.15,completed,upi,South
ORD000560,C00237,P0059,2025-12-01,3,586.68,1760.04,Completed,debit_card,East
ORD003238,C00749,P0126,2025-05-06,4,423.19,1692.76,pending,credit_card,North
ORD001946,C00713,P0232,31/01/2026,7,371.75,2602.25,COMPLETED,debit_card,West
ORD001838,C01162,P0080,2026-03-19,9,544.23,4898.07,Cancelled,credit_card,Central
ORD000735,C00773,P0035,15/06/2025,3,261.56,784.68,cancelled,upi,Central
ORD002995,C00415,P0241,01/06/2025,9,754.86,6793.74,pending,credit_card,East
ORD003344,C01220,P0161,2025-12-25,9,$187.99,1691.91,COMPLETED,credit_card,South
ORD000040,C00883,P0052,28/06/2025,8,19.29,154.32,pending,credit_card,West
ORD000998,C00383,P0002,24/07/2025,10,$83.98,,COMPLETED,cod,West
ORD003012,C00255,P0028,02/02/2026,6,1010.62,6063.72,COMPLETED,cod,Central
ORD003525,C00239,P0212,25/01/2026,2,1178.55,2357.1,COMPLETED,debit_card,South
ORD003891,C01324,P0225,01/11/2025,9,$382.57,3443.13,pending,credit_card,South
ORD003605,C01188,P0194,2026-03-20,8,727.7,5821.6,Cancelled,debit_card,South
ORD003689,C00323,P0235,2026-01-17,10,96.65,966.5,COMPLETED,cod,Central
ORD002253,C00639,P0040,2026-01-21,5,546.82,2734.1,cancelled,upi,Central
ORD002572,C01024,P0288,22/11/2025,8,65.52,524.16,Pending,credit_card,West
ORD003805,C00398,P0193,2025-06-16,7,506.52,3545.64,COMPLETED,debit_card,South
ORD000989,C01047,P0047,2025-09-30,8,61.68,493.44,completed,upi,North
ORD001964,C01144,P0238,2025-08-08,10,131.41,1314.1,Cancelled,cod,West
ORD002948,C01377,P0002,2025-07-23,8,83.98,671.84,Pending,debit_card,North
ORD001942,C00343,P0173,31/10/2025,6,798.41,4790.46,completed,credit_card,South
ORD000993,C00875,P0052,2025-09-23,6,19.29,115.74,COMPLETED,cod,Central
ORD003439,C00587,P0197,30/10/2025,9,$535.62,4820.58,Pending,cod,South
ORD001229,C00383,P0236,2026-02-16,6,629.81,3778.86,COMPLETED,paypal,South
ORD002052,C00193,P0241,2026-01-19,10,754.86,7548.6,completed,cod,Central
ORD002171,C01186,P0075,19/04/2025,2,587.85,1175.7,COMPLETED,paypal,West
ORD000652,C00156,P0191,2025-12-09,5,$1005.4,5027.0,completed,paypal,South
ORD001176,C01298,P0226,2025-07-08,10,114.26,,Cancelled,upi,North
ORD003908,C01362,P0175,28/07/2025,7,775.81,5430.67,cancelled,debit_card,East
ORD002769,C00708,P0007,2025-07-20,10,869.19,8691.9,Cancelled,upi,West
ORD003457,C00632,P0087,2025-05-31,4,229.39,917.56,Completed,upi,North
ORD001973,C00942,P0155,2026-01-23,8,$185.97,1487.76,Cancelled,credit_card,Central
ORD002954,C01185,P0142,29/04/2025,9,790.62,7115.58,Cancelled,upi,East
ORD000852,C01125,P0171,2026-03-08,3,$372.86,1118.58,Cancelled,debit_card,South
ORD002768,C01254,P0294,2026-03-13,7,274.02,1918.14,Cancelled,upi,North
ORD002285,C00708,P0006,07/03/2026,10,67.49,674.9,cancelled,paypal,West
ORD000774,C01453,P0204,2025-12-16,6,681.48,4088.88,cancelled,upi,East
ORD003388,C00882,P0129,2025-05-20,7,$954.55,6681.85,Completed,cod,West
ORD001189,C00642,P0195,18/06/2025,5,922.56,4612.8,pending,cod,East
ORD002351,C01084,P0092,2026-02-18,6,$833.35,5000.1,COMPLETED,credit_card,East
ORD000889,C00442,P0081,2025-06-14,10,$206.36,2063.6,Completed,paypal,East
ORD000632,C00254,P0009,2025-06-06,1,129.27,129.27,Completed,upi,Central
ORD001040,C01342,P0011,2025-08-28,5,142.1,710.5,completed,cod,East
ORD002375,C01022,P0049,02/03/2026,3,364.94,1094.82,pending,cod,North
ORD002648,C00937,P0017,2025-04-21,7,206.99,1448.93,pending,debit_card,North
